# technique: LSV
# step_index: 0
# timestamp: 2026-03-12T22:24:53.840309
# data_points: 1000
# param_e0: 0.0
# param_ef: 1.0
# param_scan_rate: 0.05
# param_seg_num: 1
# param_sample_interval_ms: 1
# param_elapsed_time: 29.3s
# param_ir_compensation_enabled: False
# param_ir_compensation_ohm: 0
Potential/V,Current/A
0.471,1.078e-06
0.472,1.58e-06
0.473,1.379e-06
0.474,1.58e-06
0.475,1.178e-06
0.476,1.178e-06
0.477,8.775e-07
0.478,7.772e-07
0.479,6.769e-07
0.48,1.755e-07
0.481,4.764e-07
0.482,2.758e-07
0.483,1.279e-06
0.484,1.88e-06
0.485,6.769e-07
0.486,6.769e-07
0.487,1.178e-06
0.488,9.778e-07
0.489,1.379e-06
0.49,1.479e-06
0.491,2.181e-06
0.492,2.582e-06
0.493,3.084e-06
0.494,2.582e-06
0.495,1.279e-06
0.496,1.178e-06
0.497,4.764e-07
0.498,1.68e-06
0.499,1.479e-06
0.5,1.68e-06
0.501,1.178e-06
0.502,4.764e-07
0.503,1.078e-06
0.504,6.769e-07
0.505,2.758e-07
0.506,1.379e-06
0.507,6.769e-07
0.508,-2.507e-08
0.509,-6.268e-07
0.51,1.755e-07
0.511,-2.256e-07
0.512,4.764e-07
0.513,2.081e-06
0.514,1.078e-06
0.515,9.778e-07
0.516,7.772e-07
0.517,6.769e-07
0.518,1.078e-06
0.519,4.764e-07
0.52,1.78e-06
0.521,1.178e-06
0.522,1.178e-06
0.523,1.078e-06
0.524,5.766e-07
0.525,1.755e-07
0.526,1.279e-06
0.527,1.78e-06
0.528,1.78e-06
0.529,1.379e-06
0.53,1.279e-06
0.531,1.981e-06
0.532,1.479e-06
0.533,1.88e-06
0.534,2.081e-06
0.535,1.379e-06
0.536,7.772e-07
0.537,6.769e-07
0.538,5.766e-07
0.539,1.755e-07
0.54,7.521e-08
0.541,-1.254e-07
0.542,7.521e-08
0.543,5.766e-07
0.544,2.758e-07
0.545,-4.262e-07
0.546,-7.271e-07
0.547,1.379e-06
0.548,1.58e-06
0.549,1.88e-06
0.55,1.981e-06
0.551,1.88e-06
0.552,6.769e-07
0.553,2.758e-07
0.554,8.775e-07
0.555,8.775e-07
0.556,8.775e-07
0.557,5.766e-07
0.558,3.761e-07
0.559,-3.259e-07
0.56,-2.256e-07
0.561,8.775e-07
0.562,7.772e-07
0.563,1.379e-06
0.564,8.775e-07
0.565,6.769e-07
0.566,3.761e-07
0.567,1.755e-07
0.568,7.772e-07
0.569,7.772e-07
0.57,-2.507e-08
0.571,1.479e-06
0.572,1.178e-06
0.573,1.279e-06
0.574,1.178e-06
0.575,1.755e-07
0.576,-7.271e-07
0.577,3.761e-07
0.578,5.766e-07
0.579,1.078e-06
0.58,1.479e-06
0.581,1.479e-06
0.582,1.078e-06
0.583,8.775e-07
0.584,1.88e-06
0.585,8.775e-07
0.586,6.769e-07
0.587,-4.262e-07
0.588,2.181e-06
0.589,2.382e-06
0.59,2.081e-06
0.591,2.482e-06
0.592,2.181e-06
0.593,1.479e-06
0.594,9.778e-07
0.595,1.68e-06
0.596,1.68e-06
0.597,3.761e-07
0.598,2.081e-06
0.599,1.58e-06
0.6,9.778e-07
0.601,1.58e-06
0.602,4.764e-07
0.603,1.379e-06
0.604,5.766e-07
0.605,8.775e-07
0.606,1.078e-06
0.607,8.775e-07
0.608,-2.256e-07
0.609,-2.256e-07
0.61,-2.256e-07
0.611,-1.028e-06
0.612,-1.73e-06
0.613,-2.231e-06
0.614,-7.271e-07
0.615,-5.265e-07
0.616,-1.254e-07
0.617,5.766e-07
0.618,1.755e-07
0.619,-8.274e-07
0.62,-1.529e-06
0.621,-8.274e-07
0.622,-8.274e-07
0.623,-2.256e-07
0.624,-2.256e-07
0.625,7.521e-08
0.626,-7.271e-07
0.627,-8.274e-07
0.628,-3.259e-07
0.629,-3.259e-07
0.63,-6.268e-07
0.631,-8.274e-07
0.632,-2.256e-07
0.633,-2.507e-08
0.634,-7.271e-07
0.635,-1.028e-06
0.636,-9.276e-07
0.637,-7.271e-07
0.638,-1.028e-06
0.639,-8.274e-07
0.64,-1.63e-06
0.641,-9.276e-07
0.642,-3.259e-07
0.643,-2.256e-07
0.644,3.761e-07
0.645,-9.276e-07
0.646,5.766e-07
0.647,7.521e-08
0.648,9.778e-07
0.649,1.279e-06
0.65,1.279e-06
0.651,1.279e-06
0.652,-2.256e-07
0.653,6.769e-07
0.654,2.758e-07
0.655,2.758e-07
0.656,7.521e-08
0.657,2.758e-07
0.658,-5.265e-07
0.659,-3.259e-07
0.66,-1.429e-06
0.661,-2.507e-08
0.662,7.772e-07
0.663,-8.274e-07
0.664,-2.256e-07
0.665,-8.274e-07
0.666,-1.254e-07
0.667,3.761e-07
0.668,-3.259e-07
0.669,-1.329e-06
0.67,-1.229e-06
0.671,-1.429e-06
0.672,-7.271e-07
0.673,-9.276e-07
0.674,-1.128e-06
0.675,-1.028e-06
0.676,-1.128e-06
0.677,-7.271e-07
0.678,-1.128e-06
0.679,-1.229e-06
0.68,2.758e-07
0.681,-5.265e-07
0.682,-1.529e-06
0.683,-1.73e-06
0.684,-1.329e-06
0.685,-8.274e-07
0.686,-1.329e-06
0.687,-1.63e-06
0.688,-1.931e-06
0.689,-1.73e-06
0.69,-1.73e-06
0.691,-1.329e-06
0.692,-1.529e-06
0.693,-1.329e-06
0.694,-2.231e-06
0.695,-1.529e-06
0.696,-7.271e-07
0.697,-1.329e-06
0.698,-9.276e-07
0.699,-5.265e-07
0.7,-6.268e-07
0.701,-1.128e-06
0.702,-2.833e-06
0.703,-2.332e-06
0.704,-2.933e-06
0.705,-1.73e-06
0.706,-1.83e-06
0.707,-2.031e-06
0.708,-1.63e-06
0.709,-1.329e-06
0.71,-1.229e-06
0.711,-8.274e-07
0.712,-1.329e-06
0.713,-1.229e-06
0.714,-1.254e-07
0.715,7.521e-08
0.716,-7.271e-07
0.717,-3.259e-07
0.718,-2.256e-07
0.719,-1.229e-06
0.72,-7.271e-07
0.721,-2.256e-07
0.722,-3.259e-07
0.723,-8.274e-07
0.724,-2.507e-08
0.725,-9.276e-07
0.726,-2.507e-08
0.727,-1.254e-07
0.728,-3.259e-07
0.729,-3.259e-07
0.73,-6.268e-07
0.731,-8.274e-07
0.732,-8.274e-07
0.733,-1.229e-06
0.734,-1.429e-06
0.735,-1.128e-06
0.736,-1.128e-06
0.737,-3.259e-07
0.738,-2.256e-07
0.739,-1.63e-06
0.74,-1.63e-06
0.741,-9.276e-07
0.742,-2.332e-06
0.743,-1.329e-06
0.744,-8.274e-07
0.745,3.761e-07
0.746,-1.429e-06
0.747,-1.229e-06
0.748,-1.329e-06
0.749,-9.276e-07
0.75,-8.274e-07
0.751,-1.529e-06
0.752,-1.529e-06
0.753,-2.633e-06
0.754,-2.733e-06
0.755,-1.429e-06
0.756,-1.429e-06
0.757,-2.633e-06
0.758,-1.83e-06
0.759,-1.329e-06
0.76,-1.931e-06
0.761,-2.031e-06
0.762,-3.259e-07
0.763,-8.274e-07
0.764,-1.128e-06
0.765,-9.276e-07
0.766,-1.028e-06
0.767,-5.265e-07
0.768,3.761e-07
0.769,3.761e-07
0.77,-5.265e-07
0.771,-4.262e-07
0.772,-1.254e-07
0.773,-1.254e-07
0.774,-1.429e-06
0.775,-1.128e-06
0.776,-9.276e-07
0.777,-1.63e-06
0.778,-1.529e-06
0.779,-1.128e-06
0.78,-1.931e-06
0.781,-1.429e-06
0.782,-1.931e-06
0.783,-1.329e-06
0.784,-1.329e-06
0.785,-2.031e-06
0.786,-1.931e-06
0.787,-1.73e-06
0.788,-1.73e-06
0.789,-1.028e-06
0.79,-1.63e-06
0.791,-3.134e-06
0.792,-2.131e-06
0.793,-1.329e-06
0.794,-1.329e-06
0.795,-2.231e-06
0.796,-2.532e-06
0.797,-2.031e-06
0.798,-1.73e-06
0.799,-1.329e-06
0.8,-1.529e-06
0.801,-7.271e-07
0.802,-5.265e-07
0.803,-1.429e-06
0.804,-1.73e-06
0.805,-1.229e-06
0.806,-2.131e-06
0.807,-2.231e-06
0.808,-2.231e-06
0.809,-3.335e-06
0.81,-3.234e-06
0.811,-2.532e-06
0.812,-1.73e-06
0.813,-1.329e-06
0.814,1.755e-07
0.815,-7.271e-07
0.816,-8.274e-07
0.817,-1.254e-07
0.818,1.755e-07
0.819,-1.254e-07
0.82,-2.507e-08
0.821,7.521e-08
0.822,1.755e-07
0.823,6.769e-07
0.824,-1.254e-07
0.825,1.755e-07
0.826,-3.259e-07
0.827,-1.229e-06
0.828,-5.265e-07
0.829,-1.83e-06
0.83,-2.432e-06
0.831,-2.332e-06
0.832,-2.131e-06
0.833,-1.931e-06
0.834,-1.931e-06
0.835,-2.131e-06
0.836,-1.329e-06
0.837,-5.265e-07
0.838,-1.63e-06
0.839,-1.83e-06
0.84,-1.83e-06
0.841,-6.268e-07
0.842,-6.268e-07
0.843,-9.276e-07
0.844,-1.73e-06
0.845,-2.131e-06
0.846,-2.231e-06
0.847,-1.529e-06
0.848,-1.128e-06
0.849,-1.931e-06
0.85,-1.329e-06
0.851,-1.028e-06
0.852,-1.329e-06
0.853,-2.532e-06
0.854,-2.332e-06
0.855,-3.034e-06
0.856,-3.535e-06
0.857,-3.034e-06
0.858,-2.733e-06
0.859,-2.733e-06
0.86,-1.529e-06
0.861,-1.128e-06
0.862,-2.733e-06
0.863,-1.028e-06
0.864,-6.268e-07
0.865,-1.028e-06
0.866,-1.229e-06
0.867,-6.268e-07
0.868,-1.254e-07
0.869,-1.429e-06
0.87,-2.231e-06
0.871,-2.532e-06
0.872,-1.229e-06
0.873,-1.63e-06
0.874,-1.529e-06
0.875,-1.128e-06
0.876,-2.432e-06
0.877,-2.733e-06
0.878,-2.131e-06
0.879,-2.733e-06
0.88,-1.63e-06
0.881,-5.265e-07
0.882,-1.429e-06
0.883,-1.028e-06
0.884,-2.432e-06
0.885,-1.931e-06
0.886,-1.73e-06
0.887,-2.231e-06
0.888,-2.031e-06
0.889,-2.332e-06
0.89,-2.231e-06
0.891,-2.131e-06
0.892,-9.276e-07
0.893,-1.529e-06
0.894,-2.532e-06
0.895,-3.134e-06
0.896,-3.134e-06
0.897,-2.131e-06
0.898,-2.532e-06
0.899,-2.633e-06
0.9,-1.83e-06
0.901,-1.529e-06
0.902,-2.031e-06
0.903,-1.931e-06
0.904,-1.128e-06
0.905,-1.83e-06
0.906,-1.83e-06
0.907,-2.332e-06
0.908,-1.429e-06
0.909,-1.83e-06
0.91,-2.131e-06
0.911,-1.931e-06
0.912,-2.231e-06
0.913,-1.128e-06
0.914,-7.271e-07
0.915,-1.329e-06
0.916,-4.262e-07
0.917,-4.262e-07
0.918,-8.274e-07
0.919,-1.429e-06
0.92,-1.128e-06
0.921,-1.128e-06
0.922,-1.931e-06
0.923,-7.271e-07
0.924,-1.254e-07
0.925,-1.254e-07
0.926,-8.274e-07
0.927,-2.256e-07
0.928,-2.507e-08
0.929,-1.028e-06
0.93,-6.268e-07
0.931,-4.262e-07
0.932,-7.271e-07
0.933,-1.254e-07
0.934,-2.256e-07
0.935,-6.268e-07
0.936,-2.256e-07
0.937,-1.254e-07
0.938,1.755e-07
0.939,4.764e-07
0.94,7.521e-08
0.941,7.521e-08
0.942,-4.262e-07
0.943,-8.274e-07
0.944,-1.028e-06
0.945,-4.262e-07
0.946,-1.229e-06
0.947,-2.131e-06
0.948,-2.256e-07
0.949,-1.128e-06
0.95,-2.507e-08
0.951,-1.128e-06
0.952,-1.529e-06
0.953,-1.83e-06
0.954,-8.274e-07
0.955,-2.231e-06
0.956,-2.432e-06
0.957,-2.231e-06
0.958,-2.131e-06
0.959,-1.529e-06
0.96,-1.429e-06
0.961,-7.271e-07
0.962,-2.256e-07
0.963,-1.254e-07
0.964,9.778e-07
0.965,5.766e-07
0.966,4.764e-07
0.967,-2.507e-08
0.968,7.521e-08
0.969,-2.256e-07
0.97,7.521e-08
0.971,-8.274e-07
0.972,-1.128e-06
0.973,7.521e-08
0.974,-1.254e-07
0.975,-2.256e-07
0.976,-8.274e-07
0.977,-1.229e-06
0.978,-8.274e-07
0.979,-4.262e-07
0.98,2.758e-07
0.981,-2.256e-07
0.982,-1.229e-06
0.983,-9.276e-07
0.984,-7.271e-07
0.985,-1.931e-06
0.986,-8.274e-07
0.987,-2.256e-07
0.988,7.772e-07
0.989,8.775e-07
0.99,1.755e-07
0.991,2.758e-07
0.992,-5.265e-07
0.993,-1.229e-06
0.994,-1.329e-06
0.995,2.758e-07
0.996,-1.931e-06
0.997,-1.73e-06
0.998,-1.529e-06
0.999,-6.268e-07
