# technique: LSV
# step_index: 2
# timestamp: 2026-02-23T19:04:19.891471
# data_points: 1000
# param_e0: 0.0
# param_ef: 1.0
# param_scan_rate: 0.05
# param_seg_num: 1
# param_sample_interval_ms: 1
# param_elapsed_time: 29.6s
Potential/V,Current/A
0.222,9.402e-06
0.223,9.903e-06
0.224,1.03e-05
0.225,8.9e-06
0.226,9.903e-06
0.227,9.703e-06
0.228,1e-05
0.229,1.02e-05
0.23,8.499e-06
0.231,8.499e-06
0.232,8.399e-06
0.233,9.001e-06
0.234,1.02e-05
0.235,9.703e-06
0.236,9.602e-06
0.237,9.402e-06
0.238,9.302e-06
0.239,9.302e-06
0.24,1.04e-05
0.241,9.602e-06
0.242,1e-05
0.243,9.903e-06
0.244,9.001e-06
0.245,9.903e-06
0.246,9.903e-06
0.247,9.502e-06
0.248,9.502e-06
0.249,9.803e-06
0.25,9.602e-06
0.251,1e-05
0.252,1.04e-05
0.253,9.803e-06
0.254,1.091e-05
0.255,1.101e-05
0.256,1.071e-05
0.257,1.04e-05
0.258,1.01e-05
0.259,1e-05
0.26,9.803e-06
0.261,9.201e-06
0.262,9.803e-06
0.263,8.399e-06
0.264,7.797e-06
0.265,8.299e-06
0.266,8.299e-06
0.267,9.101e-06
0.268,8.198e-06
0.269,8.9e-06
0.27,8.6e-06
0.271,9.101e-06
0.272,8.299e-06
0.273,7.898e-06
0.274,7.697e-06
0.275,7.196e-06
0.276,8.399e-06
0.277,9.101e-06
0.278,8.6e-06
0.279,8.6e-06
0.28,8.198e-06
0.281,8.499e-06
0.282,7.095e-06
0.283,6.794e-06
0.284,6.694e-06
0.285,6.895e-06
0.286,7.597e-06
0.287,7.496e-06
0.288,8.098e-06
0.289,7.396e-06
0.29,7.697e-06
0.291,7.998e-06
0.292,8.198e-06
0.293,8.7e-06
0.294,8.198e-06
0.295,8.198e-06
0.296,8.499e-06
0.297,8.299e-06
0.298,8.399e-06
0.299,8.098e-06
0.3,8.7e-06
0.301,9.101e-06
0.302,9.903e-06
0.303,9.903e-06
0.304,1.01e-05
0.305,9.302e-06
0.306,1.03e-05
0.307,9.703e-06
0.308,8.399e-06
0.309,9.302e-06
0.31,8.7e-06
0.311,1.04e-05
0.312,1.091e-05
0.313,1.121e-05
0.314,1.091e-05
0.315,1.201e-05
0.316,1.171e-05
0.317,1.081e-05
0.318,1.03e-05
0.319,9.903e-06
0.32,1.061e-05
0.321,9.803e-06
0.322,1.01e-05
0.323,1.081e-05
0.324,1.01e-05
0.325,9.903e-06
0.326,1.03e-05
0.327,9.803e-06
0.328,9.703e-06
0.329,9.402e-06
0.33,1.03e-05
0.331,9.101e-06
0.332,1.01e-05
0.333,1.05e-05
0.334,1e-05
0.335,1.071e-05
0.336,9.602e-06
0.337,8.399e-06
0.338,9.101e-06
0.339,9.101e-06
0.34,9.101e-06
0.341,8.7e-06
0.342,9.502e-06
0.343,9.302e-06
0.344,9.502e-06
0.345,9.703e-06
0.346,9.903e-06
0.347,1.061e-05
0.348,9.903e-06
0.349,9.602e-06
0.35,1e-05
0.351,9.302e-06
0.352,1.081e-05
0.353,1e-05
0.354,1.081e-05
0.355,1.091e-05
0.356,1.171e-05
0.357,1.201e-05
0.358,1.151e-05
0.359,1.161e-05
0.36,1.151e-05
0.361,1.131e-05
0.362,1.101e-05
0.363,1.101e-05
0.364,1.121e-05
0.365,1.091e-05
0.366,1.141e-05
0.367,1.05e-05
0.368,1.071e-05
0.369,1.02e-05
0.37,1.101e-05
0.371,1.071e-05
0.372,1.061e-05
0.373,1.141e-05
0.374,1.071e-05
0.375,1.081e-05
0.376,1.091e-05
0.377,1.061e-05
0.378,1.181e-05
0.379,1.111e-05
0.38,1.091e-05
0.381,1.091e-05
0.382,9.903e-06
0.383,1.071e-05
0.384,1.161e-05
0.385,1.121e-05
0.386,1.061e-05
0.387,1.101e-05
0.388,9.602e-06
0.389,1e-05
0.39,1.02e-05
0.391,1.05e-05
0.392,1.01e-05
0.393,1.101e-05
0.394,1.05e-05
0.395,1.02e-05
0.396,1.121e-05
0.397,1.101e-05
0.398,1.121e-05
0.399,1.101e-05
0.4,1.061e-05
0.401,9.903e-06
0.402,9.803e-06
0.403,9.903e-06
0.404,1.02e-05
0.405,1.02e-05
0.406,1.01e-05
0.407,1.061e-05
0.408,1.081e-05
0.409,1.241e-05
0.41,1.141e-05
0.411,1.181e-05
0.412,1.141e-05
0.413,1.111e-05
0.414,1.171e-05
0.415,1.101e-05
0.416,1.061e-05
0.417,1.151e-05
0.418,1.111e-05
0.419,1.071e-05
0.42,1.071e-05
0.421,9.803e-06
0.422,1.05e-05
0.423,1.04e-05
0.424,1.131e-05
0.425,1.161e-05
0.426,1.05e-05
0.427,1.061e-05
0.428,1.101e-05
0.429,1.091e-05
0.43,1.141e-05
0.431,1.061e-05
0.432,1.05e-05
0.433,1.111e-05
0.434,1.081e-05
0.435,1.101e-05
0.436,1.091e-05
0.437,9.903e-06
0.438,1.05e-05
0.439,1.02e-05
0.44,1.061e-05
0.441,1.061e-05
0.442,9.703e-06
0.443,1.04e-05
0.444,1.02e-05
0.445,9.703e-06
0.446,1.02e-05
0.447,1.141e-05
0.448,9.001e-06
0.449,9.502e-06
0.45,1.05e-05
0.451,1.05e-05
0.452,1.111e-05
0.453,1.01e-05
0.454,1.081e-05
0.455,9.302e-06
0.456,9.602e-06
0.457,1.02e-05
0.458,9.602e-06
0.459,1.081e-05
0.46,1.101e-05
0.461,1.05e-05
0.462,1.03e-05
0.463,1.04e-05
0.464,1.111e-05
0.465,9.001e-06
0.466,9.402e-06
0.467,1.01e-05
0.468,9.803e-06
0.469,1.131e-05
0.47,1.071e-05
0.471,1.081e-05
0.472,1.071e-05
0.473,1e-05
0.474,9.903e-06
0.475,1.111e-05
0.476,1.081e-05
0.477,1.091e-05
0.478,1.091e-05
0.479,1.04e-05
0.48,9.703e-06
0.481,1.111e-05
0.482,1.091e-05
0.483,1.071e-05
0.484,1.141e-05
0.485,1.02e-05
0.486,9.803e-06
0.487,8.299e-06
0.488,9.402e-06
0.489,8.499e-06
0.49,9.001e-06
0.491,9.803e-06
0.492,7.998e-06
0.493,8.499e-06
0.494,9.803e-06
0.495,9.602e-06
0.496,9.803e-06
0.497,9.402e-06
0.498,9.602e-06
0.499,1.02e-05
0.5,1.101e-05
0.501,9.903e-06
0.502,1.01e-05
0.503,1.101e-05
0.504,1.131e-05
0.505,1.071e-05
0.506,1.05e-05
0.507,9.803e-06
0.508,1.01e-05
0.509,1e-05
0.51,1e-05
0.511,9.001e-06
0.512,1.01e-05
0.513,1.091e-05
0.514,1.081e-05
0.515,1.131e-05
0.516,1.161e-05
0.517,1.121e-05
0.518,1.141e-05
0.519,1.131e-05
0.52,1.03e-05
0.521,1.091e-05
0.522,1.181e-05
0.523,1.101e-05
0.524,1.131e-05
0.525,1.141e-05
0.526,9.903e-06
0.527,9.703e-06
0.528,1.01e-05
0.529,9.903e-06
0.53,9.402e-06
0.531,9.201e-06
0.532,1.091e-05
0.533,1.03e-05
0.534,1.071e-05
0.535,1.05e-05
0.536,1.03e-05
0.537,1.02e-05
0.538,1.03e-05
0.539,9.803e-06
0.54,1.02e-05
0.541,9.602e-06
0.542,1.071e-05
0.543,9.903e-06
0.544,9.402e-06
0.545,1.04e-05
0.546,1.02e-05
0.547,9.803e-06
0.548,1.02e-05
0.549,1e-05
0.55,1.081e-05
0.551,1.02e-05
0.552,1.081e-05
0.553,1.02e-05
0.554,1.101e-05
0.555,1.111e-05
0.556,1.111e-05
0.557,9.602e-06
0.558,9.803e-06
0.559,1.071e-05
0.56,1.061e-05
0.561,1.05e-05
0.562,1.04e-05
0.563,1.071e-05
0.564,1.04e-05
0.565,1e-05
0.566,8.299e-06
0.567,8.198e-06
0.568,8.499e-06
0.569,9.502e-06
0.57,8.499e-06
0.571,8.9e-06
0.572,1e-05
0.573,9.402e-06
0.574,9.903e-06
0.575,9.703e-06
0.576,1.01e-05
0.577,1.03e-05
0.578,1.061e-05
0.579,1.101e-05
0.58,1.111e-05
0.581,1.05e-05
0.582,1.081e-05
0.583,1.121e-05
0.584,1.071e-05
0.585,1.091e-05
0.586,1.02e-05
0.587,1e-05
0.588,8.7e-06
0.589,8.399e-06
0.59,7.797e-06
0.591,8.399e-06
0.592,8.299e-06
0.593,9.201e-06
0.594,8.7e-06
0.595,8.198e-06
0.596,9.201e-06
0.597,8.9e-06
0.598,8.198e-06
0.599,9.602e-06
0.6,9.302e-06
0.601,1.03e-05
0.602,9.602e-06
0.603,1.03e-05
0.604,1e-05
0.605,9.903e-06
0.606,9.201e-06
0.607,9.001e-06
0.608,8.7e-06
0.609,9.803e-06
0.61,1.02e-05
0.611,1.02e-05
0.612,1.04e-05
0.613,9.001e-06
0.614,9.302e-06
0.615,1.01e-05
0.616,8.8e-06
0.617,8.198e-06
0.618,8.8e-06
0.619,1.03e-05
0.62,1.03e-05
0.621,1.111e-05
0.622,1.04e-05
0.623,1.04e-05
0.624,1.101e-05
0.625,1.01e-05
0.626,1e-05
0.627,9.803e-06
0.628,1.02e-05
0.629,1.091e-05
0.63,1.02e-05
0.631,1.091e-05
0.632,1.071e-05
0.633,1.071e-05
0.634,1.04e-05
0.635,1.061e-05
0.636,1.04e-05
0.637,1.05e-05
0.638,1.03e-05
0.639,1.02e-05
0.64,9.803e-06
0.641,1.04e-05
0.642,1.091e-05
0.643,1.131e-05
0.644,1.04e-05
0.645,1.071e-05
0.646,1.05e-05
0.647,1.05e-05
0.648,8.9e-06
0.649,9.302e-06
0.65,9.703e-06
0.651,1.071e-05
0.652,1.05e-05
0.653,1.061e-05
0.654,1.071e-05
0.655,1.101e-05
0.656,1.05e-05
0.657,1.081e-05
0.658,1.03e-05
0.659,1.02e-05
0.66,1.01e-05
0.661,1.04e-05
0.662,9.903e-06
0.663,9.201e-06
0.664,9.402e-06
0.665,9.803e-06
0.666,9.703e-06
0.667,9.302e-06
0.668,8.6e-06
0.669,9.201e-06
0.67,9.402e-06
0.671,9.201e-06
0.672,8.499e-06
0.673,1.01e-05
0.674,1.04e-05
0.675,1.03e-05
0.676,9.502e-06
0.677,1.071e-05
0.678,1.03e-05
0.679,9.302e-06
0.68,1.01e-05
0.681,1.01e-05
0.682,9.703e-06
0.683,9.201e-06
0.684,9.803e-06
0.685,9.803e-06
0.686,9.903e-06
0.687,9.903e-06
0.688,9.803e-06
0.689,8.8e-06
0.69,9.602e-06
0.691,1.02e-05
0.692,9.803e-06
0.693,1e-05
0.694,9.201e-06
0.695,9.101e-06
0.696,9.502e-06
0.697,8.7e-06
0.698,8.9e-06
0.699,8.098e-06
0.7,8.198e-06
0.701,7.697e-06
0.702,8.399e-06
0.703,8.6e-06
0.704,8.8e-06
0.705,9.402e-06
0.706,8.8e-06
0.707,9.101e-06
0.708,8.8e-06
0.709,9.101e-06
0.71,9.101e-06
0.711,9.302e-06
0.712,8.9e-06
0.713,7.898e-06
0.714,7.697e-06
0.715,8.299e-06
0.716,7.697e-06
0.717,8.7e-06
0.718,8.6e-06
0.719,8.6e-06
0.72,8.8e-06
0.721,8.7e-06
0.722,7.898e-06
0.723,8.499e-06
0.724,8.098e-06
0.725,7.797e-06
0.726,7.998e-06
0.727,7.697e-06
0.728,8.299e-06
0.729,7.396e-06
0.73,7.697e-06
0.731,7.797e-06
0.732,9.502e-06
0.733,9.101e-06
0.734,9.402e-06
0.735,8.399e-06
0.736,8.9e-06
0.737,8.7e-06
0.738,8.299e-06
0.739,7.597e-06
0.74,7.095e-06
0.741,8.098e-06
0.742,8.499e-06
0.743,8.098e-06
0.744,8.499e-06
0.745,8.299e-06
0.746,9.001e-06
0.747,8.098e-06
0.748,8.8e-06
0.749,8.499e-06
0.75,8.9e-06
0.751,8.6e-06
0.752,8.6e-06
0.753,9.001e-06
0.754,9.402e-06
0.755,9.903e-06
0.756,1.05e-05
0.757,1.02e-05
0.758,8.6e-06
0.759,8.499e-06
0.76,9.101e-06
0.761,9.101e-06
0.762,9.502e-06
0.763,9.001e-06
0.764,8.7e-06
0.765,8.9e-06
0.766,9.703e-06
0.767,9.001e-06
0.768,9.903e-06
0.769,9.602e-06
0.77,9.201e-06
0.771,9.502e-06
0.772,9.402e-06
0.773,1.01e-05
0.774,9.803e-06
0.775,9.201e-06
0.776,9.201e-06
0.777,9.402e-06
0.778,9.502e-06
0.779,9.302e-06
0.78,8.499e-06
0.781,9.001e-06
0.782,8.399e-06
0.783,7.496e-06
0.784,8.499e-06
0.785,9.402e-06
0.786,8.9e-06
0.787,8.198e-06
0.788,9.402e-06
0.789,7.898e-06
0.79,7.697e-06
0.791,7.597e-06
0.792,7.597e-06
0.793,7.597e-06
0.794,8.299e-06
0.795,9.101e-06
0.796,9.201e-06
0.797,9.101e-06
0.798,9.001e-06
0.799,9.602e-06
0.8,9.302e-06
0.801,1.04e-05
0.802,9.001e-06
0.803,9.201e-06
0.804,1e-05
0.805,1e-05
0.806,1.02e-05
0.807,1.01e-05
0.808,9.101e-06
0.809,9.803e-06
0.81,9.502e-06
0.811,9.402e-06
0.812,9.703e-06
0.813,9.602e-06
0.814,1e-05
0.815,9.703e-06
0.816,8.9e-06
0.817,1.05e-05
0.818,1.01e-05
0.819,9.402e-06
0.82,9.803e-06
0.821,9.001e-06
0.822,9.402e-06
0.823,8.098e-06
0.824,8.8e-06
0.825,8.8e-06
0.826,8.499e-06
0.827,8.9e-06
0.828,9.101e-06
0.829,8.399e-06
0.83,8.7e-06
0.831,9.201e-06
0.832,9.703e-06
0.833,9.001e-06
0.834,8.8e-06
0.835,8.399e-06
0.836,9.402e-06
0.837,1.04e-05
0.838,8.299e-06
0.839,9.703e-06
0.84,8.9e-06
0.841,9.001e-06
0.842,9.602e-06
0.843,9.302e-06
0.844,9.101e-06
0.845,8.6e-06
0.846,7.898e-06
0.847,7.597e-06
0.848,9.001e-06
0.849,8.299e-06
0.85,9.001e-06
0.851,8.7e-06
0.852,8.8e-06
0.853,8.499e-06
0.854,7.797e-06
0.855,8.9e-06
0.856,8.6e-06
0.857,8.399e-06
0.858,8.499e-06
0.859,9.101e-06
0.86,8.6e-06
0.861,8.399e-06
0.862,7.898e-06
0.863,8.198e-06
0.864,8.399e-06
0.865,9.602e-06
0.866,8.7e-06
0.867,8.399e-06
0.868,9.602e-06
0.869,7.898e-06
0.87,7.396e-06
0.871,9.001e-06
0.872,8.299e-06
0.873,9.402e-06
0.874,9.602e-06
0.875,8.499e-06
0.876,8.299e-06
0.877,1.02e-05
0.878,8.8e-06
0.879,9.502e-06
0.88,8.198e-06
0.881,8.9e-06
0.882,8.7e-06
0.883,9.302e-06
0.884,9.001e-06
0.885,9.402e-06
0.886,9.402e-06
0.887,8.7e-06
0.888,8.299e-06
0.889,7.697e-06
0.89,6.794e-06
0.891,7.597e-06
0.892,7.697e-06
0.893,7.697e-06
0.894,7.898e-06
0.895,8.098e-06
0.896,7.898e-06
0.897,8.499e-06
0.898,8.399e-06
0.899,8.499e-06
0.9,8.8e-06
0.901,9.502e-06
0.902,9.703e-06
0.903,9.502e-06
0.904,1e-05
0.905,1e-05
0.906,9.201e-06
0.907,8.8e-06
0.908,8.198e-06
0.909,9.302e-06
0.91,8.8e-06
0.911,8.6e-06
0.912,8.499e-06
0.913,9.602e-06
0.914,9.402e-06
0.915,8.7e-06
0.916,8.6e-06
0.917,9.001e-06
0.918,1.01e-05
0.919,1e-05
0.92,9.903e-06
0.921,9.402e-06
0.922,8.499e-06
0.923,1.01e-05
0.924,1.081e-05
0.925,1.131e-05
0.926,1.081e-05
0.927,1.061e-05
0.928,1.111e-05
0.929,1.061e-05
0.93,1.01e-05
0.931,8.499e-06
0.932,1.05e-05
0.933,1.061e-05
0.934,9.602e-06
0.935,1.061e-05
0.936,9.803e-06
0.937,9.201e-06
0.938,9.101e-06
0.939,1.02e-05
0.94,1e-05
0.941,9.803e-06
0.942,9.001e-06
0.943,8.399e-06
0.944,9.001e-06
0.945,8.399e-06
0.946,8.198e-06
0.947,8.299e-06
0.948,9.201e-06
0.949,8.499e-06
0.95,8.6e-06
0.951,9.001e-06
0.952,9.402e-06
0.953,1.101e-05
0.954,1.04e-05
0.955,9.101e-06
0.956,7.697e-06
0.957,7.998e-06
0.958,7.797e-06
0.959,8.7e-06
0.96,9.502e-06
0.961,8.098e-06
0.962,8.8e-06
0.963,8.7e-06
0.964,8.9e-06
0.965,8.299e-06
0.966,1e-05
0.967,1.03e-05
0.968,1.101e-05
0.969,1.111e-05
0.97,1.04e-05
0.971,9.402e-06
0.972,9.502e-06
0.973,9.001e-06
0.974,9.803e-06
0.975,1e-05
0.976,9.903e-06
0.977,9.001e-06
0.978,9.703e-06
0.979,1.02e-05
0.98,9.001e-06
0.981,9.101e-06
0.982,8.6e-06
0.983,7.998e-06
0.984,8.198e-06
0.985,9.101e-06
0.986,7.998e-06
0.987,7.697e-06
0.988,8.098e-06
0.989,9.001e-06
0.99,8.9e-06
0.991,7.998e-06
0.992,8.8e-06
0.993,8.098e-06
0.994,8.299e-06
0.995,8.499e-06
0.996,8.198e-06
0.997,8.7e-06
0.998,8.8e-06
0.999,1.03e-05
