# technique: CV
# step_index: 1
# timestamp: 2026-02-23T19:17:14.769505
# data_points: 500
# param_e0: 0.0
# param_eh: 0.5
# param_el: -0.5
# param_ef: 0.0
# param_scan_rate: 0.05
# param_seg_num: 1
# param_sample_interval_ms: 100
# param_elapsed_time: 17.6s
Potential/V,Current/A
0.134,4.488e-06
0.135,3.686e-06
0.136,2.582e-06
0.137,1.981e-06
0.138,2.783e-06
0.139,2.582e-06
0.14,2.482e-06
0.141,1.68e-06
0.142,2.081e-06
0.143,2.582e-06
0.144,2.282e-06
0.145,3.084e-06
0.146,2.582e-06
0.147,2.282e-06
0.148,2.883e-06
0.149,2.482e-06
0.15,2.482e-06
0.151,3.284e-06
0.152,2.683e-06
0.153,3.485e-06
0.154,3.986e-06
0.155,4.087e-06
0.156,2.883e-06
0.157,3.986e-06
0.158,2.883e-06
0.159,3.585e-06
0.16,3.184e-06
0.161,3.385e-06
0.162,3.284e-06
0.163,2.582e-06
0.164,2.181e-06
0.165,2.181e-06
0.166,1.981e-06
0.167,1.479e-06
0.168,7.772e-07
0.169,1.68e-06
0.17,1.88e-06
0.171,2.582e-06
0.172,1.279e-06
0.173,2.282e-06
0.174,2.783e-06
0.175,2.081e-06
0.176,2.984e-06
0.177,2.883e-06
0.178,3.485e-06
0.179,3.986e-06
0.18,3.585e-06
0.181,3.986e-06
0.182,4.087e-06
0.183,3.786e-06
0.184,3.786e-06
0.185,3.686e-06
0.186,3.485e-06
0.187,3.886e-06
0.188,4.789e-06
0.189,4.087e-06
0.19,3.686e-06
0.191,3.686e-06
0.192,3.786e-06
0.193,3.585e-06
0.194,2.582e-06
0.195,3.284e-06
0.196,3.284e-06
0.197,2.984e-06
0.198,2.984e-06
0.199,3.485e-06
0.2,2.783e-06
0.201,2.883e-06
0.202,2.582e-06
0.203,2.582e-06
0.204,2.783e-06
0.205,2.181e-06
0.206,1.78e-06
0.207,2.883e-06
0.208,2.883e-06
0.209,3.084e-06
0.21,3.385e-06
0.211,2.984e-06
0.212,2.282e-06
0.213,2.181e-06
0.214,2.984e-06
0.215,3.184e-06
0.216,3.284e-06
0.217,2.984e-06
0.218,2.181e-06
0.219,1.78e-06
0.22,1.981e-06
0.221,1.981e-06
0.222,2.282e-06
0.223,3.084e-06
0.224,2.984e-06
0.225,3.786e-06
0.226,2.582e-06
0.227,2.984e-06
0.228,2.582e-06
0.229,3.184e-06
0.23,2.582e-06
0.231,2.984e-06
0.232,2.783e-06
0.233,2.984e-06
0.234,2.081e-06
0.235,2.683e-06
0.236,2.582e-06
0.237,2.081e-06
0.238,1.279e-06
0.239,1.479e-06
0.24,2.382e-06
0.241,1.981e-06
0.242,1.78e-06
0.243,2.883e-06
0.244,1.88e-06
0.245,2.482e-06
0.246,3.786e-06
0.247,3.385e-06
0.248,3.184e-06
0.249,2.482e-06
0.25,3.485e-06
0.251,4.187e-06
0.252,3.485e-06
0.253,2.181e-06
0.254,2.181e-06
0.255,2.482e-06
0.256,4.588e-06
0.257,4.187e-06
0.258,3.585e-06
0.259,2.382e-06
0.26,3.084e-06
0.261,3.485e-06
0.262,3.686e-06
0.263,3.986e-06
0.264,3.585e-06
0.265,3.886e-06
0.266,4.287e-06
0.267,4.388e-06
0.268,3.485e-06
0.269,4.087e-06
0.27,4.789e-06
0.271,3.084e-06
0.272,3.585e-06
0.273,3.686e-06
0.274,3.184e-06
0.275,3.585e-06
0.276,3.886e-06
0.277,1.981e-06
0.278,2.181e-06
0.279,2.984e-06
0.28,2.783e-06
0.281,2.783e-06
0.282,2.984e-06
0.283,3.184e-06
0.284,3.084e-06
0.285,3.084e-06
0.286,2.382e-06
0.287,2.081e-06
0.288,2.883e-06
0.289,2.984e-06
0.29,2.582e-06
0.291,2.984e-06
0.292,2.683e-06
0.293,2.382e-06
0.294,2.382e-06
0.295,3.385e-06
0.296,3.585e-06
0.297,1.88e-06
0.298,2.683e-06
0.299,2.582e-06
0.3,2.783e-06
0.301,2.582e-06
0.302,3.284e-06
0.303,3.084e-06
0.304,3.184e-06
0.305,2.984e-06
0.306,3.184e-06
0.307,3.284e-06
0.308,2.482e-06
0.309,3.886e-06
0.31,3.585e-06
0.311,3.686e-06
0.312,3.686e-06
0.313,3.585e-06
0.314,3.084e-06
0.315,4.287e-06
0.316,4.287e-06
0.317,2.883e-06
0.318,3.485e-06
0.319,3.886e-06
0.32,3.786e-06
0.321,2.783e-06
0.322,3.184e-06
0.323,3.284e-06
0.324,3.084e-06
0.325,1.981e-06
0.326,1.981e-06
0.327,2.984e-06
0.328,2.181e-06
0.329,2.382e-06
0.33,1.78e-06
0.331,2.382e-06
0.332,1.88e-06
0.333,2.482e-06
0.334,2.482e-06
0.335,2.382e-06
0.336,1.68e-06
0.337,2.482e-06
0.338,2.382e-06
0.339,2.582e-06
0.34,2.683e-06
0.341,2.783e-06
0.342,1.981e-06
0.343,2.282e-06
0.344,1.88e-06
0.345,3.184e-06
0.346,3.585e-06
0.347,3.585e-06
0.348,3.986e-06
0.349,3.084e-06
0.35,3.184e-06
0.351,3.184e-06
0.352,3.385e-06
0.353,2.482e-06
0.354,2.482e-06
0.355,2.582e-06
0.356,2.582e-06
0.357,3.284e-06
0.358,3.786e-06
0.359,3.786e-06
0.36,3.084e-06
0.361,3.284e-06
0.362,3.184e-06
0.363,3.585e-06
0.364,3.786e-06
0.365,3.986e-06
0.366,3.385e-06
0.367,3.986e-06
0.368,3.485e-06
0.369,4.087e-06
0.37,4.488e-06
0.371,3.686e-06
0.372,3.284e-06
0.373,3.786e-06
0.374,3.886e-06
0.375,3.986e-06
0.376,3.385e-06
0.377,3.686e-06
0.378,4.287e-06
0.379,3.585e-06
0.38,4.287e-06
0.381,3.585e-06
0.382,3.886e-06
0.383,3.686e-06
0.384,3.986e-06
0.385,3.485e-06
0.386,4.688e-06
0.387,3.385e-06
0.388,3.284e-06
0.389,3.184e-06
0.39,2.783e-06
0.391,2.683e-06
0.392,2.582e-06
0.393,3.184e-06
0.394,2.783e-06
0.395,3.084e-06
0.396,2.482e-06
0.397,2.683e-06
0.398,3.786e-06
0.399,3.084e-06
0.4,2.482e-06
0.401,1.58e-06
0.402,9.778e-07
0.403,6.769e-07
0.404,-2.507e-08
0.405,7.772e-07
0.406,1.178e-06
0.407,1.078e-06
0.408,2.758e-07
0.409,1.58e-06
0.41,1.78e-06
0.411,3.585e-06
0.412,3.986e-06
0.413,3.284e-06
0.414,2.984e-06
0.415,2.683e-06
0.416,2.181e-06
0.417,2.282e-06
0.418,1.479e-06
0.419,1.279e-06
0.42,2.582e-06
0.421,2.382e-06
0.422,1.58e-06
0.423,2.984e-06
0.424,3.886e-06
0.425,2.783e-06
0.426,2.783e-06
0.427,4.388e-06
0.428,3.184e-06
0.429,2.282e-06
0.43,3.184e-06
0.431,3.485e-06
0.432,3.585e-06
0.433,3.585e-06
0.434,3.786e-06
0.435,3.686e-06
0.436,4.187e-06
0.437,4.989e-06
0.438,4.287e-06
0.439,2.883e-06
0.44,2.883e-06
0.441,3.084e-06
0.442,3.084e-06
0.443,2.783e-06
0.444,2.482e-06
0.445,3.284e-06
0.446,2.582e-06
0.447,2.683e-06
0.448,3.284e-06
0.449,2.282e-06
0.45,2.683e-06
0.451,3.485e-06
0.452,3.686e-06
0.453,3.485e-06
0.454,3.686e-06
0.455,3.284e-06
0.456,3.184e-06
0.457,2.783e-06
0.458,2.683e-06
0.459,3.084e-06
0.46,2.984e-06
0.461,2.282e-06
0.462,1.178e-06
0.463,2.181e-06
0.464,2.081e-06
0.465,2.984e-06
0.466,2.984e-06
0.467,3.886e-06
0.468,3.385e-06
0.469,3.585e-06
0.47,4.087e-06
0.471,3.585e-06
0.472,4.287e-06
0.473,4.087e-06
0.474,3.786e-06
0.475,4.087e-06
0.476,3.184e-06
0.477,3.184e-06
0.478,3.284e-06
0.479,3.284e-06
0.48,3.585e-06
0.481,3.585e-06
0.482,2.783e-06
0.483,2.081e-06
0.484,2.482e-06
0.485,2.382e-06
0.486,2.582e-06
0.487,2.984e-06
0.488,3.084e-06
0.489,3.385e-06
0.49,3.786e-06
0.491,3.485e-06
0.492,3.084e-06
0.493,3.385e-06
0.494,3.385e-06
0.495,3.485e-06
0.496,3.084e-06
0.497,3.485e-06
0.498,3.986e-06
0.499,3.786e-06
